method,split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,0,84,0.488095,0.211188,0.499250,0.119224,0.165282,0.143177
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,1,84,0.559524,0.211746,0.500069,0.117875,0.164373,0.143589
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,2,84,0.452381,0.212304,0.482879,0.120989,0.166677,0.144001
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,3,84,0.523810,0.212862,0.483698,0.119639,0.165767,0.144413
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,4,84,0.571429,0.213420,0.484517,0.110880,0.165286,0.144826
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,5,84,0.452381,0.213978,0.485336,0.114292,0.167805,0.145238
full_finetune_pretrained,combined_stress,texture_aliasing,lid_twist_force_control,6,84,0.547619,0.214536,0.486155,0.112347,0.166467,0.137646
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,0,84,0.583333,0.215192,0.516502,0.115628,0.168360,0.142767
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,1,84,0.476190,0.215684,0.517222,0.118692,0.170621,0.143134
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,2,84,0.583333,0.216176,0.517942,0.116398,0.169024,0.143501
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,3,84,0.535714,0.216668,0.518662,0.117974,0.170213,0.143867
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,4,84,0.511905,0.217160,0.519382,0.118954,0.170974,0.144234
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,5,84,0.559524,0.217652,0.520102,0.118149,0.170449,0.144601
full_finetune_pretrained,combined_stress,taxel_bias,slip_limited_grasp,6,84,0.619048,0.218144,0.520822,0.109042,0.169709,0.144968
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,0,84,0.571429,0.216976,0.499901,0.116428,0.165482,0.142881
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,1,84,0.488095,0.217516,0.500693,0.118933,0.167346,0.143281
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,2,84,0.547619,0.218056,0.501485,0.117867,0.166639,0.143680
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,3,84,0.559524,0.218596,0.502277,0.117991,0.166789,0.144080
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,4,84,0.535714,0.219136,0.503069,0.119009,0.167581,0.144480
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,5,84,0.464286,0.219676,0.503861,0.113212,0.169231,0.144880
full_finetune_pretrained,combined_stress,taxel_bias,peg_in_hole_contact_search,6,84,0.535714,0.220216,0.504653,0.111849,0.168309,0.145280
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,0,84,0.559524,0.213093,0.522786,0.111325,0.165625,0.139455
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,1,84,0.452381,0.213567,0.523479,0.114375,0.167873,0.139810
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,2,84,0.416667,0.214041,0.524172,0.115639,0.168836,0.140164
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,3,84,0.392857,0.214515,0.524865,0.116606,0.169585,0.140519
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,4,84,0.547619,0.214989,0.525558,0.113108,0.167119,0.140873
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,5,84,0.488095,0.215463,0.526251,0.114968,0.168510,0.141227
full_finetune_pretrained,combined_stress,taxel_bias,cloth_edge_pull,6,84,0.488095,0.215937,0.526944,0.115339,0.168830,0.141582
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,0,84,0.500000,0.213584,0.527875,0.112518,0.166600,0.138637
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,1,84,0.511905,0.214058,0.528568,0.112592,0.166706,0.138992
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,2,84,0.476190,0.214532,0.529261,0.113856,0.167669,0.139346
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,3,84,0.380952,0.215006,0.529954,0.116609,0.169703,0.139701
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,4,84,0.404762,0.215480,0.530647,0.116385,0.169594,0.140055
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,5,84,0.500000,0.215954,0.531340,0.114375,0.168200,0.140409
full_finetune_pretrained,combined_stress,taxel_bias,cable_threading,6,84,0.500000,0.216428,0.532033,0.114747,0.168520,0.140764
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,0,84,0.476190,0.214143,0.493928,0.114222,0.172017,0.141674
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,1,84,0.523810,0.214665,0.494693,0.113439,0.171511,0.142061
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,2,84,0.488095,0.215187,0.495458,0.114740,0.172506,0.142449
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,3,84,0.583333,0.215709,0.496223,0.112768,0.163140,0.142836
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,4,84,0.488095,0.216231,0.496988,0.115557,0.165206,0.143223
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,5,84,0.535714,0.216753,0.497753,0.114774,0.164701,0.143611
full_finetune_pretrained,combined_stress,taxel_bias,lid_twist_force_control,6,84,0.571429,0.217275,0.498518,0.114290,0.164410,0.143998
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,0,84,0.452381,0.222507,0.520926,0.122233,0.174169,0.142856
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,1,84,0.488095,0.223065,0.521745,0.121776,0.173902,0.143268
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,2,84,0.523810,0.223623,0.522564,0.121319,0.165631,0.143681
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,3,84,0.488095,0.224181,0.523383,0.122648,0.166650,0.144093
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,4,84,0.630952,0.224739,0.524202,0.119512,0.164455,0.144505
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,5,84,0.523810,0.225297,0.525021,0.122627,0.166759,0.144917
full_finetune_pretrained,combined_stress,transient_shear_spike,slip_limited_grasp,6,84,0.547619,0.225855,0.507831,0.122467,0.166707,0.145330
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,0,84,0.476190,0.228935,0.493282,0.117697,0.173745,0.146168
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,1,84,0.511905,0.229541,0.494173,0.117277,0.173510,0.146613
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,2,84,0.404762,0.230147,0.495064,0.120428,0.167842,0.147058
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,3,84,0.583333,0.230753,0.495955,0.116436,0.165036,0.139500
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,4,84,0.500000,0.231359,0.496846,0.118992,0.166944,0.139945
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,5,84,0.416667,0.219959,0.497737,0.120347,0.168852,0.140126
full_finetune_pretrained,combined_stress,transient_shear_spike,peg_in_hole_contact_search,6,84,0.476190,0.220565,0.498628,0.119332,0.168189,0.140572
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,0,84,0.464286,0.222179,0.529865,0.118395,0.171971,0.140763
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,1,84,0.404762,0.222719,0.512648,0.120305,0.173406,0.141163
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,2,84,0.523810,0.223259,0.513440,0.117751,0.171627,0.141563
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,3,84,0.416667,0.223799,0.514232,0.120851,0.173920,0.141963
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,4,84,0.523810,0.224339,0.515024,0.118595,0.172355,0.142363
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,5,84,0.488095,0.224879,0.515816,0.119910,0.173362,0.142763
full_finetune_pretrained,combined_stress,transient_shear_spike,cloth_edge_pull,6,84,0.452381,0.225419,0.516608,0.121224,0.174369,0.143162
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,0,84,0.357143,0.232696,0.531984,0.128465,0.172483,0.146850
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,1,84,0.369048,0.233236,0.532776,0.120585,0.172633,0.147250
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,2,84,0.488095,0.233776,0.533568,0.118031,0.170854,0.147649
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,3,84,0.523810,0.234316,0.534360,0.117560,0.170575,0.140045
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,4,84,0.452381,0.222850,0.517143,0.118567,0.172225,0.140181
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,5,84,0.452381,0.223390,0.517935,0.118989,0.172589,0.140581
full_finetune_pretrained,combined_stress,transient_shear_spike,cable_threading,6,84,0.392857,0.223930,0.518727,0.120900,0.174025,0.140981
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,0,84,0.345238,0.221740,0.480766,0.121043,0.170010,0.141957
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,1,84,0.535714,0.222328,0.481630,0.116740,0.166977,0.142390
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,2,84,0.511905,0.222916,0.482494,0.117794,0.167802,0.142823
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,3,84,0.595238,0.223504,0.483358,0.116169,0.166698,0.143255
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,4,84,0.547619,0.224092,0.484222,0.117819,0.167951,0.143688
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,5,84,0.535714,0.224680,0.485086,0.118575,0.168561,0.144121
full_finetune_pretrained,combined_stress,transient_shear_spike,lid_twist_force_control,6,84,0.416667,0.225268,0.485950,0.122010,0.171100,0.144554
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,0,84,0.392857,0.240949,0.509929,0.130457,0.177477,0.147714
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,1,84,0.511905,0.241513,0.510757,0.127922,0.175714,0.148130
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,2,84,0.500000,0.242077,0.511585,0.128660,0.176308,0.148546
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,3,84,0.511905,0.242641,0.512413,0.128802,0.176474,0.148963
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,4,84,0.369048,0.243205,0.513241,0.132814,0.171421,0.149379
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,5,84,0.428571,0.243769,0.514069,0.131767,0.170730,0.149796
full_finetune_pretrained,combined_stress,compound_contact_shift,slip_limited_grasp,6,84,0.488095,0.244333,0.514897,0.130719,0.170038,0.150212
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,0,84,0.357143,0.240159,0.489467,0.129879,0.173311,0.146055
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,1,84,0.440476,0.240771,0.490367,0.128273,0.172223,0.146504
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,2,84,0.440476,0.241383,0.491267,0.128750,0.172635,0.146954
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,3,84,0.345238,0.241995,0.492167,0.131608,0.174762,0.147403
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,4,84,0.440476,0.242607,0.493067,0.129705,0.173459,0.147853
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,5,84,0.392857,0.243219,0.475958,0.131372,0.174729,0.148302
full_finetune_pretrained,combined_stress,compound_contact_shift,peg_in_hole_contact_search,6,84,0.428571,0.243831,0.476858,0.130957,0.174498,0.148751
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,0,84,0.404762,0.250604,0.515835,0.134273,0.173930,0.144492
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,1,84,0.476190,0.251150,0.516636,0.124910,0.173013,0.144897
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,2,84,0.416667,0.251696,0.517437,0.126825,0.174452,0.145301
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,3,84,0.428571,0.252242,0.518238,0.126954,0.174606,0.145705
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,4,84,0.369048,0.252788,0.519039,0.128869,0.176045,0.146109
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,5,84,0.345238,0.253334,0.519840,0.129890,0.176842,0.146513
full_finetune_pretrained,combined_stress,compound_contact_shift,cloth_edge_pull,6,84,0.404762,0.241874,0.520641,0.127628,0.176138,0.146652
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,0,84,0.357143,0.248935,0.517684,0.133513,0.173251,0.150191
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,1,84,0.369048,0.249481,0.518485,0.133642,0.173405,0.150595
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,2,84,0.440476,0.250027,0.519286,0.132283,0.172487,0.142995
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,3,84,0.380952,0.250573,0.520087,0.134197,0.173927,0.143399
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,4,84,0.404762,0.251119,0.520888,0.134029,0.173866,0.143803
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,5,84,0.416667,0.251665,0.521689,0.134158,0.174020,0.144207
full_finetune_pretrained,combined_stress,compound_contact_shift,cable_threading,6,84,0.309524,0.252211,0.522490,0.129259,0.176317,0.144611
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,0,84,0.500000,0.243481,0.474719,0.126440,0.171660,0.149087
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,1,84,0.488095,0.244075,0.475592,0.127201,0.172274,0.149524
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,2,84,0.464286,0.244669,0.476465,0.128260,0.173103,0.149961
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,3,84,0.428571,0.245263,0.477338,0.129616,0.174146,0.142394
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,4,84,0.464286,0.245857,0.478211,0.129187,0.173903,0.142831
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,5,84,0.428571,0.246451,0.479084,0.130543,0.174946,0.143268
full_finetune_pretrained,combined_stress,compound_contact_shift,lid_twist_force_control,6,84,0.452381,0.247045,0.479957,0.130411,0.174917,0.143705
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,0,84,0.678571,0.067924,0.575677,0.060600,0.173474,0.096126
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,1,84,0.750000,0.068452,0.576451,0.059227,0.172544,0.096518
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,2,84,0.690476,0.068980,0.577225,0.061128,0.173971,0.096910
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,3,84,0.642857,0.069508,0.577999,0.062731,0.175185,0.097301
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,4,84,0.738095,0.070036,0.578773,0.060763,0.173826,0.097693
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,5,84,0.642857,0.070564,0.579547,0.063557,0.175897,0.098084
domain_adversarial_transfer,clean_transfer,source_matched,slip_limited_grasp,6,84,0.619048,0.071092,0.580321,0.064565,0.176681,0.098476
domain_adversarial_transfer,clean_transfer,source_matched,peg_in_hole_contact_search,0,84,0.678571,0.075556,0.547761,0.064831,0.173750,0.099714
domain_adversarial_transfer,clean_transfer,source_matched,peg_in_hole_contact_search,1,84,0.642857,0.076132,0.548607,0.066174,0.174781,0.100139
domain_adversarial_transfer,clean_transfer,source_matched,peg_in_hole_contact_search,2,84,0.666667,0.076708,0.549453,0.066028,0.174740,0.100564
