split,regime,task,seed,episodes,success_rate,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,calibration_error,ablation,interpretation
combined_stress,compound_contact_shift,lid_twist_force_control,0,84,0.607143,0.107205,0.539735,0.084458,0.248447,0.090445,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,compound_contact_shift,lid_twist_force_control,1,84,0.619048,0.107835,0.540662,0.084651,0.248657,0.090907,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,compound_contact_shift,lid_twist_force_control,2,84,0.595238,0.108465,0.541589,0.085738,0.249510,0.083365,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,compound_contact_shift,lid_twist_force_control,3,84,0.607143,0.109095,0.542516,0.085931,0.249719,0.083826,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,compound_contact_shift,lid_twist_force_control,4,84,0.642857,0.109725,0.543443,0.077525,0.249501,0.084288,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,compound_contact_shift,lid_twist_force_control,5,84,0.511905,0.110355,0.544370,0.081290,0.252282,0.084750,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,compound_contact_shift,lid_twist_force_control,6,84,0.511905,0.110985,0.545297,0.081781,0.252706,0.085212,minus_clean_transfer_retention,over-rejects useful pretrained features
combined_stress,source_matched,slip_limited_grasp,0,84,0.678571,0.080774,0.585276,0.080453,0.213202,0.079798,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,slip_limited_grasp,1,84,0.738095,0.081278,0.586014,0.079359,0.212470,0.080173,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,slip_limited_grasp,2,84,0.702381,0.081782,0.586752,0.080647,0.213453,0.080548,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,slip_limited_grasp,3,84,0.666667,0.082286,0.587490,0.081934,0.214436,0.072919,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,slip_limited_grasp,4,84,0.690476,0.082790,0.588228,0.081733,0.214347,0.073294,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,slip_limited_grasp,5,84,0.690476,0.083294,0.588966,0.082128,0.214687,0.073669,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,slip_limited_grasp,6,84,0.702381,0.083798,0.589704,0.082224,0.214813,0.074044,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,0,84,0.678571,0.080784,0.565030,0.079158,0.216494,0.078252,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,1,84,0.535714,0.081336,0.565840,0.083161,0.219437,0.078661,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,2,84,0.583333,0.081888,0.566650,0.082401,0.218952,0.079069,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,3,84,0.714286,0.082440,0.549451,0.079559,0.216967,0.079477,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,4,84,0.690476,0.082992,0.550261,0.080585,0.217767,0.079885,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,5,84,0.690476,0.083544,0.551071,0.081016,0.210135,0.080293,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,peg_in_hole_contact_search,6,84,0.619048,0.084096,0.551881,0.083233,0.211793,0.080701,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,0,84,0.500000,0.086123,0.585494,0.086072,0.218560,0.073954,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,1,84,0.619048,0.086609,0.586205,0.083477,0.216745,0.074317,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,2,84,0.666667,0.087095,0.586916,0.082667,0.216216,0.074679,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,3,84,0.666667,0.087581,0.587627,0.083047,0.216544,0.075042,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,4,84,0.642857,0.088067,0.588338,0.084023,0.217301,0.075405,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,5,84,0.559524,0.088553,0.589049,0.086487,0.219129,0.075767,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cloth_edge_pull,6,84,0.583333,0.089039,0.589760,0.086273,0.219028,0.076130,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,0,84,0.559524,0.085879,0.590043,0.083976,0.217153,0.080884,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,1,84,0.571429,0.086365,0.590754,0.084059,0.217266,0.081246,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,2,84,0.595238,0.086851,0.591465,0.083844,0.217166,0.073605,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,3,84,0.678571,0.087337,0.592176,0.082141,0.215994,0.073968,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,4,84,0.678571,0.087823,0.592887,0.082522,0.216322,0.074331,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,5,84,0.547619,0.088309,0.593598,0.086176,0.219007,0.074693,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,cable_threading,6,84,0.666667,0.088795,0.594309,0.083581,0.217192,0.075056,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,0,84,0.642857,0.086606,0.554593,0.082349,0.211969,0.075252,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,1,84,0.714286,0.087140,0.555376,0.080981,0.211043,0.075647,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,2,84,0.690476,0.087674,0.556159,0.081993,0.211831,0.076043,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,3,84,0.630952,0.088208,0.556942,0.083899,0.213263,0.076439,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,4,84,0.654762,0.088742,0.557725,0.083721,0.213194,0.076835,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,5,84,0.797619,0.089276,0.558508,0.080567,0.210983,0.077230,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,source_matched,lid_twist_force_control,6,84,0.666667,0.089810,0.559291,0.084258,0.213700,0.077626,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,0,84,0.726190,0.098605,0.567096,0.087762,0.217513,0.080606,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,1,84,0.642857,0.099097,0.567816,0.090230,0.219345,0.080973,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,2,84,0.678571,0.099589,0.568536,0.089723,0.219034,0.081340,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,3,84,0.583333,0.100081,0.569256,0.092489,0.221080,0.081707,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,4,84,0.642857,0.100573,0.569976,0.091386,0.220341,0.082073,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,5,84,0.654762,0.101065,0.570696,0.091473,0.220458,0.082440,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,slip_limited_grasp,6,84,0.761905,0.101557,0.571416,0.089180,0.218862,0.082807,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,0,84,0.666667,0.101044,0.550495,0.089818,0.215492,0.080734,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,1,84,0.583333,0.101584,0.551287,0.092323,0.217356,0.081134,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,2,84,0.595238,0.102124,0.552079,0.092447,0.217506,0.081534,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,3,84,0.690476,0.102664,0.552871,0.090489,0.216155,0.081934,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,4,84,0.654762,0.103204,0.553663,0.091803,0.217162,0.082334,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,5,84,0.642857,0.103744,0.554455,0.092523,0.217741,0.082734,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,peg_in_hole_contact_search,6,84,0.619048,0.104284,0.555247,0.093540,0.218533,0.083133,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,0,84,0.619048,0.095992,0.573380,0.085491,0.216277,0.077283,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,1,84,0.607143,0.096466,0.574073,0.086160,0.216811,0.077637,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,2,84,0.595238,0.096940,0.574766,0.086829,0.217346,0.077992,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,3,84,0.607143,0.097414,0.575459,0.086903,0.217451,0.078346,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,4,84,0.690476,0.097888,0.576152,0.085191,0.216271,0.078701,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,5,84,0.595238,0.098362,0.576845,0.087943,0.218306,0.079055,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cloth_edge_pull,6,84,0.666667,0.098836,0.577538,0.086529,0.217340,0.079410,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,0,84,0.583333,0.096108,0.578469,0.094055,0.216824,0.084461,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,1,84,0.547619,0.096582,0.579162,0.087316,0.217787,0.076811,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,2,84,0.619048,0.097056,0.579855,0.085901,0.216821,0.077166,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,3,84,0.726190,0.097530,0.580548,0.083594,0.215213,0.077520,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,4,84,0.595238,0.098004,0.581241,0.087239,0.217890,0.077874,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,5,84,0.630952,0.098478,0.581934,0.086718,0.217567,0.078229,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,cable_threading,6,84,0.678571,0.098952,0.582627,0.085899,0.217030,0.078583,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,0,84,0.678571,0.097837,0.544522,0.084895,0.220098,0.079519,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,1,84,0.773810,0.098359,0.545287,0.082923,0.218735,0.079906,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,2,84,0.630952,0.098881,0.546052,0.086902,0.221659,0.080294,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,3,84,0.571429,0.099403,0.546817,0.088799,0.223082,0.080681,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,4,84,0.583333,0.099925,0.547582,0.088909,0.223220,0.081069,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,5,84,0.619048,0.100447,0.548347,0.088424,0.222929,0.081456,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,low_friction,lid_twist_force_control,6,84,0.619048,0.100969,0.549112,0.088833,0.215277,0.081844,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,soft_compliance,slip_limited_grasp,0,84,0.690476,0.105641,0.564748,0.087286,0.222647,0.084229,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,soft_compliance,slip_limited_grasp,1,84,0.714286,0.106151,0.565495,0.087090,0.214559,0.084608,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,soft_compliance,slip_limited_grasp,2,84,0.654762,0.106661,0.566242,0.088977,0.215974,0.084987,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,soft_compliance,slip_limited_grasp,3,84,0.773810,0.107171,0.566989,0.086400,0.214175,0.085367,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
combined_stress,soft_compliance,slip_limited_grasp,4,84,0.750000,0.107681,0.567736,0.087394,0.214948,0.077742,minus_slip_damage_cost,ignores asymmetric cost of slip/drop errors
