method,split,seed,n,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
no_tactile_policy,heldout_material,3,80,0.38,0.24009,0.61631,0.148788,0.476889,0.338975,0.338975,0.081368,0.269158,0.08089,0.023022,0.0592,0.145251,0.090469
no_tactile_policy,heldout_material,4,80,0.38,0.24009,0.61631,0.148788,0.477851,0.34072,0.34072,0.081044,0.269653,0.080073,0.022617,0.059499,0.144934,0.090021
no_tactile_policy,heldout_material,5,80,0.38,0.24009,0.61631,0.148788,0.477307,0.339977,0.339977,0.081331,0.269137,0.08024,0.022537,0.05925,0.145293,0.090221
no_tactile_policy,heldout_material,6,80,0.38,0.24009,0.61631,0.148788,0.476185,0.337975,0.337975,0.082453,0.267551,0.080768,0.02255,0.059137,0.145438,0.090818
no_tactile_policy,heldout_material,7,80,0.38,0.24009,0.61631,0.148788,0.476975,0.339259,0.339259,0.082038,0.270126,0.080281,0.022614,0.05928,0.145385,0.090497
no_tactile_policy,heldout_material,8,80,0.38,0.24009,0.61631,0.148788,0.477868,0.340381,0.340381,0.081692,0.269391,0.079873,0.02278,0.059611,0.146105,0.090387
no_tactile_policy,heldout_material,9,80,0.38,0.24009,0.61631,0.148788,0.476145,0.338129,0.338129,0.08238,0.270197,0.080428,0.022268,0.059657,0.14532,0.090695
no_tactile_policy,heldout_object,0,80,0.28,0.171086,0.59871,0.157759,0.488773,0.377228,0.377228,0.068143,0.276557,0.05751,0.021054,0.05244,0.140921,0.075632
no_tactile_policy,heldout_object,1,80,0.28,0.171086,0.59871,0.157759,0.489414,0.376991,0.376991,0.069248,0.275656,0.058156,0.021096,0.052182,0.140722,0.076192
no_tactile_policy,heldout_object,2,80,0.28,0.171086,0.59871,0.157759,0.489671,0.377669,0.377669,0.068224,0.275,0.058224,0.020734,0.052198,0.14126,0.075968
no_tactile_policy,heldout_object,3,80,0.28,0.171086,0.59871,0.157759,0.488534,0.376094,0.376094,0.068695,0.275195,0.058445,0.020843,0.052381,0.141092,0.0762
no_tactile_policy,heldout_object,4,80,0.28,0.171086,0.59871,0.157759,0.490441,0.37869,0.37869,0.068705,0.275667,0.05763,0.020915,0.05208,0.141015,0.075849
no_tactile_policy,heldout_object,5,80,0.28,0.171086,0.59871,0.157759,0.489382,0.377457,0.377457,0.068031,0.27579,0.058129,0.021085,0.052361,0.140854,0.075809
no_tactile_policy,heldout_object,6,80,0.28,0.171086,0.59871,0.157759,0.490101,0.379146,0.379146,0.067098,0.276457,0.057403,0.021087,0.052389,0.140662,0.075185
no_tactile_policy,heldout_object,7,80,0.28,0.171086,0.59871,0.157759,0.489488,0.378451,0.378451,0.067621,0.275864,0.057161,0.021204,0.052164,0.141255,0.075355
no_tactile_policy,heldout_object,8,80,0.28,0.171086,0.59871,0.157759,0.489927,0.378873,0.378873,0.067767,0.274708,0.057116,0.021197,0.052269,0.140866,0.075328
no_tactile_policy,heldout_object,9,80,0.28,0.171086,0.59871,0.157759,0.48819,0.377193,0.377193,0.067857,0.27578,0.057121,0.020883,0.052139,0.140947,0.075361
no_tactile_policy,latency_contact_shift,0,80,0.76,0.299191,0.70671,0.141105,0.443834,0.291642,0.291642,0.104921,0.257604,0.075989,0.033892,0.068378,0.161737,0.100499
no_tactile_policy,latency_contact_shift,1,80,0.76,0.299191,0.70671,0.141105,0.445464,0.292811,0.292811,0.105139,0.259197,0.076643,0.033806,0.068184,0.161404,0.100743
no_tactile_policy,latency_contact_shift,2,80,0.76,0.299191,0.70671,0.141105,0.443911,0.29205,0.29205,0.105134,0.259282,0.075763,0.034261,0.067742,0.160591,0.100216
no_tactile_policy,latency_contact_shift,3,80,0.76,0.299191,0.70671,0.141105,0.444372,0.292724,0.292724,0.104973,0.258282,0.075598,0.033695,0.067746,0.161473,0.100258
no_tactile_policy,latency_contact_shift,4,80,0.76,0.299191,0.70671,0.141105,0.444862,0.292733,0.292733,0.105541,0.257067,0.075857,0.034101,0.06785,0.160727,0.100426
no_tactile_policy,latency_contact_shift,5,80,0.76,0.299191,0.70671,0.141105,0.443703,0.291511,0.291511,0.104848,0.257526,0.07629,0.033939,0.068023,0.161019,0.100424
no_tactile_policy,latency_contact_shift,6,80,0.76,0.299191,0.70671,0.141105,0.444554,0.292421,0.292421,0.105509,0.259557,0.075936,0.033716,0.067831,0.161151,0.100519
no_tactile_policy,latency_contact_shift,7,80,0.76,0.299191,0.70671,0.141105,0.444453,0.291953,0.291953,0.106097,0.259058,0.075784,0.033787,0.068379,0.161348,0.100752
no_tactile_policy,latency_contact_shift,8,80,0.76,0.299191,0.70671,0.141105,0.445025,0.293035,0.293035,0.105796,0.258808,0.075329,0.033973,0.068232,0.161079,0.100413
no_tactile_policy,latency_contact_shift,9,80,0.76,0.299191,0.70671,0.141105,0.444541,0.291806,0.291806,0.105774,0.25848,0.076387,0.033688,0.068181,0.161516,0.100881
no_tactile_policy,sensor_bias_shift,0,80,0.68,0.275466,0.68031,0.144189,0.449761,0.302505,0.302505,0.100263,0.264859,0.072291,0.035333,0.065493,0.165921,0.097975
no_tactile_policy,sensor_bias_shift,1,80,0.68,0.275466,0.68031,0.144189,0.45228,0.305108,0.305108,0.099826,0.264073,0.072394,0.035239,0.065962,0.165154,0.097774
no_tactile_policy,sensor_bias_shift,2,80,0.68,0.275466,0.68031,0.144189,0.451138,0.304142,0.304142,0.099685,0.264032,0.07229,0.035702,0.065407,0.165492,0.097692
no_tactile_policy,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.144189,0.452257,0.30571,0.30571,0.099393,0.264843,0.072016,0.035139,0.065482,0.165356,0.097472
no_tactile_policy,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.144189,0.452164,0.305665,0.305665,0.099122,0.263677,0.072237,0.035078,0.065213,0.165445,0.097453
no_tactile_policy,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.144189,0.451316,0.305207,0.305207,0.099207,0.263846,0.071416,0.035527,0.065564,0.165174,0.097156
no_tactile_policy,sensor_bias_shift,6,80,0.68,0.275466,0.68031,0.144189,0.452585,0.305425,0.305425,0.100076,0.264677,0.07233,0.035061,0.065754,0.165396,0.097858
no_tactile_policy,sensor_bias_shift,7,80,0.68,0.275466,0.68031,0.144189,0.45136,0.305013,0.305013,0.099289,0.263797,0.07159,0.035459,0.065773,0.165344,0.097302
no_tactile_policy,sensor_bias_shift,8,80,0.68,0.275466,0.68031,0.144189,0.451198,0.303996,0.303996,0.100315,0.264993,0.072105,0.035461,0.065785,0.165419,0.097861
no_tactile_policy,sensor_bias_shift,9,80,0.68,0.275466,0.68031,0.144189,0.45259,0.306084,0.306084,0.099083,0.26419,0.072088,0.035301,0.065487,0.165425,0.097407
oracle_contact_shift_feature_selector,clean_transfer,0,80,0.06,0.121263,0.54851,0.890657,0.859751,0.797489,0.797489,0.017093,0.930506,0.029354,0.070609,0.031611,0.059991,0.030925
oracle_contact_shift_feature_selector,clean_transfer,1,80,0.06,0.121263,0.54851,0.890657,0.860145,0.798318,0.798318,0.01682,0.929751,0.02919,0.070147,0.031674,0.059076,0.030612
oracle_contact_shift_feature_selector,clean_transfer,2,80,0.06,0.121263,0.54851,0.890657,0.860494,0.798187,0.798187,0.017024,0.930101,0.029572,0.070311,0.03178,0.059377,0.030891
oracle_contact_shift_feature_selector,clean_transfer,3,80,0.06,0.121263,0.54851,0.890657,0.859477,0.796854,0.796854,0.01751,0.930773,0.029668,0.070598,0.031419,0.060028,0.031174
oracle_contact_shift_feature_selector,clean_transfer,4,80,0.06,0.121263,0.54851,0.890657,0.860332,0.79791,0.79791,0.016785,0.929716,0.029687,0.070661,0.031847,0.059694,0.030918
oracle_contact_shift_feature_selector,clean_transfer,5,80,0.06,0.121263,0.54851,0.890657,0.860545,0.797639,0.797639,0.017864,0.930538,0.029833,0.070407,0.031944,0.058989,0.031223
oracle_contact_shift_feature_selector,clean_transfer,6,80,0.06,0.121263,0.54851,0.890657,0.859676,0.797165,0.797165,0.017716,0.929451,0.029419,0.070162,0.031773,0.059715,0.031129
oracle_contact_shift_feature_selector,clean_transfer,7,80,0.06,0.121263,0.54851,0.890657,0.860892,0.798165,0.798165,0.017598,0.931006,0.029639,0.070466,0.031926,0.05964,0.031174
oracle_contact_shift_feature_selector,clean_transfer,8,80,0.06,0.121263,0.54851,0.890657,0.860166,0.798383,0.798383,0.016448,0.929347,0.029071,0.07047,0.031775,0.05998,0.030613
oracle_contact_shift_feature_selector,clean_transfer,9,80,0.06,0.121263,0.54851,0.890657,0.860248,0.798276,0.798276,0.01675,0.930054,0.029295,0.070083,0.031821,0.059631,0.030743
oracle_contact_shift_feature_selector,combined_stress,0,80,0.88,0.362293,0.75471,0.86874,0.820125,0.738507,0.738507,0.025024,0.917146,0.032657,0.122513,0.036744,0.062334,0.035812
oracle_contact_shift_feature_selector,combined_stress,1,80,0.88,0.362293,0.75471,0.86874,0.819731,0.738321,0.738321,0.024697,0.918359,0.032557,0.122794,0.036751,0.061909,0.035587
oracle_contact_shift_feature_selector,combined_stress,2,80,0.88,0.362293,0.75471,0.86874,0.820858,0.738756,0.738756,0.025527,0.917197,0.032904,0.122748,0.036774,0.062449,0.036101
oracle_contact_shift_feature_selector,combined_stress,3,80,0.88,0.362293,0.75471,0.86874,0.820593,0.739965,0.739965,0.024548,0.917914,0.0315,0.122788,0.036947,0.061956,0.035163
oracle_contact_shift_feature_selector,combined_stress,4,80,0.88,0.362293,0.75471,0.86874,0.819517,0.737511,0.737511,0.025335,0.918006,0.032922,0.122734,0.036764,0.062307,0.036016
oracle_contact_shift_feature_selector,combined_stress,5,80,0.88,0.362293,0.75471,0.86874,0.820392,0.739636,0.739636,0.024733,0.918749,0.031753,0.12253,0.036446,0.06258,0.035385
oracle_contact_shift_feature_selector,combined_stress,6,80,0.88,0.362293,0.75471,0.86874,0.819834,0.738153,0.738153,0.02503,0.917478,0.03283,0.122431,0.036516,0.062533,0.035893
oracle_contact_shift_feature_selector,combined_stress,7,80,0.88,0.362293,0.75471,0.86874,0.820183,0.738016,0.738016,0.025205,0.918287,0.033,0.122731,0.037018,0.062987,0.036149
oracle_contact_shift_feature_selector,combined_stress,8,80,0.88,0.362293,0.75471,0.86874,0.820466,0.73868,0.73868,0.025038,0.916369,0.032785,0.122942,0.036657,0.062346,0.035859
oracle_contact_shift_feature_selector,combined_stress,9,80,0.88,0.362293,0.75471,0.86874,0.819575,0.737743,0.737743,0.024787,0.917943,0.032908,0.122655,0.036972,0.062592,0.035896
oracle_contact_shift_feature_selector,friction_compliance_shift,0,80,0.58,0.26869,0.66551,0.876787,0.833384,0.760003,0.760003,0.020875,0.922348,0.031173,0.102627,0.034644,0.060457,0.03329
oracle_contact_shift_feature_selector,friction_compliance_shift,1,80,0.58,0.26869,0.66551,0.876787,0.832304,0.757942,0.757942,0.021027,0.9227,0.032096,0.103027,0.034874,0.06103,0.033819
oracle_contact_shift_feature_selector,friction_compliance_shift,2,80,0.58,0.26869,0.66551,0.876787,0.832752,0.758235,0.758235,0.020746,0.923102,0.032489,0.103256,0.03466,0.061097,0.033863
oracle_contact_shift_feature_selector,friction_compliance_shift,3,80,0.58,0.26869,0.66551,0.876787,0.833871,0.759514,0.759514,0.02157,0.922772,0.03165,0.103357,0.034736,0.061465,0.033898
oracle_contact_shift_feature_selector,friction_compliance_shift,4,80,0.58,0.26869,0.66551,0.876787,0.832567,0.758362,0.758362,0.021317,0.922784,0.031893,0.103187,0.034401,0.060857,0.033761
oracle_contact_shift_feature_selector,friction_compliance_shift,5,80,0.58,0.26869,0.66551,0.876787,0.832618,0.758938,0.758938,0.020606,0.922978,0.031579,0.103318,0.034444,0.060731,0.033382
oracle_contact_shift_feature_selector,friction_compliance_shift,6,80,0.58,0.26869,0.66551,0.876787,0.832206,0.758252,0.758252,0.020524,0.92209,0.032021,0.103256,0.034369,0.060911,0.033547
oracle_contact_shift_feature_selector,friction_compliance_shift,7,80,0.58,0.26869,0.66551,0.876787,0.831957,0.75775,0.75775,0.021261,0.922312,0.031763,0.103344,0.034797,0.06054,0.033676
oracle_contact_shift_feature_selector,friction_compliance_shift,8,80,0.58,0.26869,0.66551,0.876787,0.83175,0.757847,0.757847,0.021365,0.923842,0.031548,0.103046,0.034478,0.060329,0.03356
oracle_contact_shift_feature_selector,friction_compliance_shift,9,80,0.58,0.26869,0.66551,0.876787,0.832513,0.75859,0.75859,0.0209,0.923723,0.031715,0.103259,0.034579,0.060551,0.033515
oracle_contact_shift_feature_selector,heldout_geometry,0,80,0.48,0.23744,0.65071,0.879469,0.836795,0.765736,0.765736,0.020146,0.92465,0.030429,0.096803,0.034137,0.060466,0.03271
oracle_contact_shift_feature_selector,heldout_geometry,1,80,0.48,0.23744,0.65071,0.879469,0.837688,0.767017,0.767017,0.019648,0.92361,0.030149,0.096874,0.034216,0.060473,0.032444
oracle_contact_shift_feature_selector,heldout_geometry,2,80,0.48,0.23744,0.65071,0.879469,0.836937,0.766266,0.766266,0.020093,0.924121,0.03002,0.096721,0.033992,0.060485,0.032526
oracle_contact_shift_feature_selector,heldout_geometry,3,80,0.48,0.23744,0.65071,0.879469,0.837105,0.765899,0.765899,0.020225,0.924384,0.030611,0.097283,0.033836,0.060191,0.032727
oracle_contact_shift_feature_selector,heldout_geometry,4,80,0.48,0.23744,0.65071,0.879469,0.837318,0.766654,0.766654,0.019552,0.925267,0.030335,0.096709,0.033863,0.060887,0.032521
oracle_contact_shift_feature_selector,heldout_geometry,5,80,0.48,0.23744,0.65071,0.879469,0.83824,0.767263,0.767263,0.020192,0.923589,0.030215,0.096436,0.034501,0.060628,0.03271
oracle_contact_shift_feature_selector,heldout_geometry,6,80,0.48,0.23744,0.65071,0.879469,0.838383,0.767803,0.767803,0.019136,0.924341,0.030404,0.096905,0.034062,0.060423,0.032342
oracle_contact_shift_feature_selector,heldout_geometry,7,80,0.48,0.23744,0.65071,0.879469,0.836383,0.765352,0.765352,0.019884,0.925352,0.030571,0.097065,0.033954,0.060342,0.032635
oracle_contact_shift_feature_selector,heldout_geometry,8,80,0.48,0.23744,0.65071,0.879469,0.8369,0.765541,0.765541,0.020976,0.92518,0.03046,0.096267,0.034165,0.06056,0.033024
oracle_contact_shift_feature_selector,heldout_geometry,9,80,0.48,0.23744,0.65071,0.879469,0.838104,0.766932,0.766932,0.020696,0.924116,0.030355,0.096395,0.034033,0.06082,0.032923
oracle_contact_shift_feature_selector,heldout_material,0,80,0.38,0.24009,0.61631,0.881976,0.844636,0.773759,0.773759,0.020334,0.923978,0.031907,0.091121,0.033717,0.060666,0.03333
oracle_contact_shift_feature_selector,heldout_material,1,80,0.38,0.24009,0.61631,0.881976,0.845391,0.775128,0.775128,0.019473,0.924316,0.031479,0.090806,0.034088,0.061,0.032972
oracle_contact_shift_feature_selector,heldout_material,2,80,0.38,0.24009,0.61631,0.881976,0.844308,0.773355,0.773355,0.019975,0.924298,0.032034,0.091094,0.034242,0.060509,0.03328
oracle_contact_shift_feature_selector,heldout_material,3,80,0.38,0.24009,0.61631,0.881976,0.845115,0.774423,0.774423,0.019888,0.924454,0.032129,0.091102,0.033434,0.060211,0.033152
oracle_contact_shift_feature_selector,heldout_material,4,80,0.38,0.24009,0.61631,0.881976,0.84432,0.774336,0.774336,0.018754,0.924313,0.031715,0.090913,0.03375,0.060618,0.032715
oracle_contact_shift_feature_selector,heldout_material,5,80,0.38,0.24009,0.61631,0.881976,0.843856,0.77287,0.77287,0.02064,0.923144,0.031716,0.090979,0.034063,0.06094,0.033445
oracle_contact_shift_feature_selector,heldout_material,6,80,0.38,0.24009,0.61631,0.881976,0.843086,0.77256,0.77256,0.019935,0.923957,0.031873,0.090848,0.033683,0.06004,0.033065
oracle_contact_shift_feature_selector,heldout_material,7,80,0.38,0.24009,0.61631,0.881976,0.845252,0.774467,0.774467,0.02047,0.924388,0.031631,0.09115,0.034069,0.060093,0.033203
oracle_contact_shift_feature_selector,heldout_material,8,80,0.38,0.24009,0.61631,0.881976,0.844747,0.773654,0.773654,0.020359,0.923015,0.032141,0.090773,0.033966,0.060897,0.033494
oracle_contact_shift_feature_selector,heldout_material,9,80,0.38,0.24009,0.61631,0.881976,0.845419,0.774985,0.774985,0.019799,0.923525,0.03156,0.091243,0.033882,0.060442,0.032992
oracle_contact_shift_feature_selector,heldout_object,0,80,0.28,0.171086,0.59871,0.884854,0.848291,0.781588,0.781588,0.018566,0.926531,0.02978,0.083725,0.033228,0.06049,0.03184
oracle_contact_shift_feature_selector,heldout_object,1,80,0.28,0.171086,0.59871,0.884854,0.847119,0.780961,0.780961,0.017932,0.926589,0.029731,0.08404,0.03267,0.059529,0.031377
oracle_contact_shift_feature_selector,heldout_object,2,80,0.28,0.171086,0.59871,0.884854,0.848701,0.782747,0.782747,0.018193,0.928074,0.029043,0.084149,0.032916,0.060244,0.031358
oracle_contact_shift_feature_selector,heldout_object,3,80,0.28,0.171086,0.59871,0.884854,0.847409,0.780438,0.780438,0.018552,0.927406,0.030295,0.083905,0.032972,0.059949,0.031908
oracle_contact_shift_feature_selector,heldout_object,4,80,0.28,0.171086,0.59871,0.884854,0.848543,0.78193,0.78193,0.01794,0.92718,0.030161,0.084056,0.03277,0.060356,0.031702
oracle_contact_shift_feature_selector,heldout_object,5,80,0.28,0.171086,0.59871,0.884854,0.847567,0.781026,0.781026,0.017599,0.927929,0.03026,0.084149,0.032921,0.05984,0.031546
oracle_contact_shift_feature_selector,heldout_object,6,80,0.28,0.171086,0.59871,0.884854,0.846647,0.779765,0.779765,0.018396,0.927731,0.030166,0.084099,0.032933,0.060338,0.031872
oracle_contact_shift_feature_selector,heldout_object,7,80,0.28,0.171086,0.59871,0.884854,0.847489,0.780456,0.780456,0.018745,0.926313,0.029989,0.08445,0.033136,0.060197,0.031918
oracle_contact_shift_feature_selector,heldout_object,8,80,0.28,0.171086,0.59871,0.884854,0.847475,0.780977,0.780977,0.01798,0.927594,0.03009,0.083992,0.032705,0.059978,0.031614
oracle_contact_shift_feature_selector,heldout_object,9,80,0.28,0.171086,0.59871,0.884854,0.846993,0.779934,0.779934,0.018607,0.926663,0.030316,0.08402,0.032953,0.06019,0.031976
oracle_contact_shift_feature_selector,latency_contact_shift,0,80,0.76,0.299191,0.70671,0.872092,0.822837,0.745385,0.745385,0.022727,0.921349,0.031522,0.114642,0.035208,0.061752,0.034342
oracle_contact_shift_feature_selector,latency_contact_shift,1,80,0.76,0.299191,0.70671,0.872092,0.823835,0.745867,0.745867,0.023681,0.920973,0.031488,0.11462,0.03561,0.06166,0.034677
oracle_contact_shift_feature_selector,latency_contact_shift,2,80,0.76,0.299191,0.70671,0.872092,0.822883,0.745091,0.745091,0.02283,0.920416,0.031581,0.11449,0.036035,0.061908,0.03451
oracle_contact_shift_feature_selector,latency_contact_shift,3,80,0.76,0.299191,0.70671,0.872092,0.823681,0.746039,0.746039,0.022977,0.920574,0.031483,0.114257,0.035678,0.062095,0.03452
oracle_contact_shift_feature_selector,latency_contact_shift,4,80,0.76,0.299191,0.70671,0.872092,0.825123,0.747926,0.747926,0.02225,0.921064,0.031327,0.114491,0.03557,0.061932,0.034174
oracle_contact_shift_feature_selector,latency_contact_shift,5,80,0.76,0.299191,0.70671,0.872092,0.823578,0.745856,0.745856,0.023481,0.919589,0.031297,0.114583,0.035498,0.061907,0.034569
oracle_contact_shift_feature_selector,latency_contact_shift,6,80,0.76,0.299191,0.70671,0.872092,0.824206,0.747167,0.747167,0.022482,0.920522,0.0311,0.114446,0.03538,0.061737,0.034112
oracle_contact_shift_feature_selector,latency_contact_shift,7,80,0.76,0.299191,0.70671,0.872092,0.823956,0.746604,0.746604,0.023075,0.92045,0.031214,0.114604,0.035281,0.061389,0.034285
oracle_contact_shift_feature_selector,latency_contact_shift,8,80,0.76,0.299191,0.70671,0.872092,0.823406,0.745908,0.745908,0.022752,0.920873,0.031425,0.114833,0.035621,0.061192,0.034254
oracle_contact_shift_feature_selector,latency_contact_shift,9,80,0.76,0.299191,0.70671,0.872092,0.824183,0.746509,0.746509,0.022744,0.919473,0.031714,0.114803,0.035484,0.061324,0.034371
oracle_contact_shift_feature_selector,sensor_bias_shift,0,80,0.68,0.275466,0.68031,0.874232,0.829342,0.75317,0.75317,0.022162,0.921871,0.031624,0.10965,0.035029,0.062205,0.034252
oracle_contact_shift_feature_selector,sensor_bias_shift,1,80,0.68,0.275466,0.68031,0.874232,0.829413,0.753895,0.753895,0.021735,0.921807,0.031155,0.109763,0.034819,0.061608,0.0338
oracle_contact_shift_feature_selector,sensor_bias_shift,2,80,0.68,0.275466,0.68031,0.874232,0.83027,0.75489,0.75489,0.022117,0.922211,0.030472,0.109848,0.035335,0.061706,0.033739
oracle_contact_shift_feature_selector,sensor_bias_shift,3,80,0.68,0.275466,0.68031,0.874232,0.829848,0.754363,0.754363,0.021694,0.924349,0.030956,0.109882,0.034911,0.06225,0.033835
oracle_contact_shift_feature_selector,sensor_bias_shift,4,80,0.68,0.275466,0.68031,0.874232,0.82931,0.753549,0.753549,0.021977,0.921119,0.031062,0.109694,0.035387,0.061907,0.033958
oracle_contact_shift_feature_selector,sensor_bias_shift,5,80,0.68,0.275466,0.68031,0.874232,0.830095,0.754129,0.754129,0.022452,0.922648,0.030923,0.109777,0.035546,0.062111,0.034119
