task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,variant,component_note
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,2,96,0.88,0.409484,0.63,0.762177,0.700944,0.572435,0.572435,0.06018,0.736243,0.042149,0.184899,0.057101,0.094067,0.05912,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,3,96,0.88,0.409484,0.63,0.762177,0.72623,0.600974,0.600974,0.056109,0.73315,0.044834,0.180131,0.051983,0.088048,0.057161,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,4,96,0.88,0.409484,0.63,0.762177,0.715754,0.594076,0.594076,0.056132,0.7308,0.038239,0.18544,0.051235,0.091085,0.055134,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,5,96,0.88,0.409484,0.63,0.762177,0.710487,0.587066,0.587066,0.058344,0.73645,0.040448,0.181587,0.0515,0.090047,0.056566,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,6,96,0.88,0.409484,0.63,0.762177,0.713489,0.586371,0.586371,0.060816,0.730692,0.04318,0.179867,0.055153,0.088147,0.058468,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,7,96,0.88,0.409484,0.63,0.762177,0.702862,0.573842,0.573842,0.065731,0.729782,0.04224,0.185173,0.049687,0.096211,0.060686,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,8,96,0.88,0.409484,0.63,0.762177,0.715749,0.590115,0.590115,0.057635,0.740808,0.043038,0.18351,0.05321,0.087101,0.056949,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,latency_and_drift,combined_stress,minus_latency_compensation,9,96,0.88,0.409484,0.63,0.762177,0.713667,0.587818,0.587818,0.062589,0.737352,0.040453,0.185087,0.052055,0.08643,0.057415,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,0,96,0.88,0.513543,0.63,0.759201,0.707252,0.577085,0.577085,0.066192,0.741672,0.04185,0.186996,0.054331,0.090719,0.060171,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,1,96,0.88,0.513543,0.63,0.759201,0.719842,0.585871,0.585871,0.065762,0.734364,0.045723,0.184323,0.056907,0.098182,0.063098,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,2,96,0.88,0.513543,0.63,0.759201,0.715118,0.584892,0.584892,0.064423,0.725872,0.043573,0.18315,0.05551,0.091125,0.060415,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,3,96,0.88,0.513543,0.63,0.759201,0.714042,0.585661,0.585661,0.063783,0.721546,0.04079,0.187436,0.053015,0.094112,0.059428,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,4,96,0.88,0.513543,0.63,0.759201,0.710222,0.574066,0.574066,0.073274,0.722024,0.044235,0.183336,0.058993,0.093637,0.064477,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,5,96,0.88,0.513543,0.63,0.759201,0.715353,0.580898,0.580898,0.067058,0.720938,0.045975,0.187311,0.054987,0.095443,0.062949,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,6,96,0.88,0.513543,0.63,0.759201,0.714615,0.586868,0.586868,0.062345,0.737862,0.041718,0.181624,0.056401,0.090121,0.058912,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,7,96,0.88,0.513543,0.63,0.759201,0.720031,0.580421,0.580421,0.071582,0.727414,0.049514,0.186003,0.058106,0.093695,0.065829,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,8,96,0.88,0.513543,0.63,0.759201,0.713872,0.580309,0.580309,0.062419,0.725693,0.04987,0.185064,0.052339,0.092573,0.06207,minus_latency_compensation,ignores transient shear and delayed contact observations
peg_in_hole_contact_search,compound_contact_shift,combined_stress,minus_latency_compensation,9,96,0.88,0.513543,0.63,0.759201,0.714468,0.581818,0.581818,0.068417,0.726241,0.042537,0.185936,0.058328,0.090124,0.061481,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,0,96,0.88,0.127595,0.7446,0.770239,0.697678,0.596887,0.596887,0.029709,0.765774,0.034648,0.179034,0.037943,0.085451,0.042443,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,1,96,0.88,0.127595,0.7446,0.770239,0.696556,0.598221,0.598221,0.027263,0.767485,0.034255,0.171636,0.040142,0.084271,0.041469,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,2,96,0.88,0.127595,0.7446,0.770239,0.696161,0.599332,0.599332,0.025805,0.755205,0.031921,0.179093,0.037698,0.084419,0.039869,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,3,96,0.88,0.127595,0.7446,0.770239,0.69455,0.597338,0.597338,0.020982,0.754929,0.035351,0.176735,0.040237,0.082107,0.03937,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,4,96,0.88,0.127595,0.7446,0.770239,0.699694,0.597173,0.597173,0.030392,0.757704,0.036978,0.178931,0.036258,0.087615,0.043781,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,5,96,0.88,0.127595,0.7446,0.770239,0.682553,0.579555,0.579555,0.027676,0.757195,0.038382,0.178007,0.03935,0.086565,0.043512,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,6,96,0.88,0.127595,0.7446,0.770239,0.699736,0.597935,0.597935,0.033379,0.766143,0.035612,0.176935,0.036067,0.082998,0.043428,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,7,96,0.88,0.127595,0.7446,0.770239,0.694938,0.598635,0.598635,0.027338,0.767447,0.030107,0.177627,0.038859,0.085077,0.039935,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,8,96,0.88,0.127595,0.7446,0.770239,0.702948,0.610721,0.610721,0.019087,0.761739,0.030556,0.177253,0.035684,0.088426,0.037586,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,source_matched,combined_stress,minus_latency_compensation,9,96,0.88,0.127595,0.7446,0.770239,0.698089,0.602449,0.602449,0.025724,0.769554,0.031962,0.178085,0.034473,0.085018,0.039642,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,0,96,0.88,0.280367,0.7446,0.765869,0.699329,0.586402,0.586402,0.039666,0.752171,0.040769,0.182158,0.045973,0.084353,0.048759,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,1,96,0.88,0.280367,0.7446,0.765869,0.695066,0.582664,0.582664,0.038955,0.746284,0.039905,0.180624,0.047437,0.086889,0.048792,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,2,96,0.88,0.280367,0.7446,0.765869,0.711356,0.596892,0.596892,0.043056,0.745346,0.040575,0.179588,0.048015,0.084909,0.050143,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,3,96,0.88,0.280367,0.7446,0.765869,0.699375,0.577013,0.577013,0.049767,0.74736,0.047377,0.179565,0.04619,0.088519,0.055476,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,4,96,0.88,0.280367,0.7446,0.765869,0.705756,0.591586,0.591586,0.045359,0.751472,0.038159,0.179001,0.047611,0.090873,0.051041,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,5,96,0.88,0.280367,0.7446,0.765869,0.703554,0.58722,0.58722,0.041193,0.758223,0.045538,0.179138,0.045389,0.084707,0.051096,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,6,96,0.88,0.280367,0.7446,0.765869,0.704154,0.588022,0.588022,0.035841,0.741929,0.047128,0.180641,0.045578,0.090019,0.050856,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,7,96,0.88,0.280367,0.7446,0.765869,0.698864,0.582514,0.582514,0.043621,0.744825,0.043463,0.180207,0.044147,0.089881,0.05194,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,8,96,0.88,0.280367,0.7446,0.765869,0.696536,0.578352,0.578352,0.043693,0.75776,0.046776,0.18107,0.041484,0.089974,0.052974,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,low_friction,combined_stress,minus_latency_compensation,9,96,0.88,0.280367,0.7446,0.765869,0.703986,0.59061,0.59061,0.039254,0.746108,0.044285,0.17743,0.042459,0.085992,0.049899,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,0,96,0.88,0.327982,0.7446,0.764508,0.709228,0.595559,0.595559,0.044005,0.756619,0.0396,0.176564,0.046799,0.089524,0.050804,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,1,96,0.88,0.327982,0.7446,0.764508,0.707981,0.596471,0.596471,0.042511,0.743615,0.036623,0.182764,0.045179,0.088448,0.048809,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,2,96,0.88,0.327982,0.7446,0.764508,0.699164,0.586274,0.586274,0.037227,0.746623,0.041463,0.184313,0.045589,0.085976,0.048448,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,3,96,0.88,0.327982,0.7446,0.764508,0.703227,0.586484,0.586484,0.046855,0.74661,0.040549,0.184227,0.045798,0.087218,0.051619,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,4,96,0.88,0.327982,0.7446,0.764508,0.700892,0.583253,0.583253,0.043152,0.744821,0.042519,0.182648,0.049106,0.090498,0.052029,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,5,96,0.88,0.327982,0.7446,0.764508,0.710936,0.595805,0.595805,0.044334,0.752375,0.043283,0.176533,0.042383,0.089598,0.051887,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,6,96,0.88,0.327982,0.7446,0.764508,0.695913,0.579537,0.579537,0.047545,0.742426,0.039669,0.18121,0.047517,0.08795,0.051822,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,7,96,0.88,0.327982,0.7446,0.764508,0.710863,0.59348,0.59348,0.047629,0.746183,0.041738,0.18383,0.043447,0.089318,0.052476,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,8,96,0.88,0.327982,0.7446,0.764508,0.700659,0.581036,0.581036,0.049768,0.748056,0.041192,0.176732,0.051887,0.093836,0.054653,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,soft_compliance,combined_stress,minus_latency_compensation,9,96,0.88,0.327982,0.7446,0.764508,0.704374,0.593868,0.593868,0.04005,0.738659,0.037409,0.179942,0.045133,0.089756,0.048502,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,texture_aliasing,combined_stress,minus_latency_compensation,0,96,0.88,0.367123,0.7446,0.763388,0.703528,0.588596,0.588596,0.042754,0.751097,0.039275,0.180379,0.049796,0.091758,0.050957,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,texture_aliasing,combined_stress,minus_latency_compensation,1,96,0.88,0.367123,0.7446,0.763388,0.701964,0.580925,0.580925,0.047926,0.746593,0.044483,0.183792,0.048156,0.089263,0.054081,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,texture_aliasing,combined_stress,minus_latency_compensation,2,96,0.88,0.367123,0.7446,0.763388,0.704297,0.584507,0.584507,0.055284,0.751129,0.041321,0.178435,0.04547,0.087735,0.054838,minus_latency_compensation,ignores transient shear and delayed contact observations
cloth_edge_pull,texture_aliasing,combined_stress,minus_latency_compensation,3,96,0.88,0.367123,0.7446,0.763388,0.709797,0.588174,0.588174,0.050334,0.744848,0.043891,0.183271,0.048468,0.088873,0.054636,minus_latency_compensation,ignores transient shear and delayed contact observations
